"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
297,89.136,1.4856,1758022732.916,5,0.52,2.6,0,0,0
298,89.438,1.4906333333,1758022733.219,5,0.52,2.6,0,0,0
299,89.735,1.4955833333,1758022733.516,5,0.52,2.6,0,0,0
300,90.038,1.5006333333,1758022733.815,5,0.52,2.6,0,0,0
301,90.339,1.50565,1758022734.119,5,0.52,2.6,0,0,0
302,90.637,1.5106166667,1758022734.415,5,0.52,2.6,0,0,0
303,90.934,1.5155666667,1758022734.712,5,0.52,2.6,0,0,0
304,91.237,1.5206166667,1758022735.012,5,0.52,2.6,0,0,0
305,91.537,1.5256166667,1758022735.316,5,0.52,2.6,0,0,0
306,91.836,1.5306,1758022735.617,5,0.52,2.6,0,0,0
307,92.137,1.5356166667,1758022735.922,5,0.52,2.6,0,0,0
308,92.436,1.5406,1758022736.216,5,0.52,2.6,0,0,0
309,92.739,1.54565,1758022736.516,5,0.52,2.6,0,0,0
310,93.035,1.5505833333,1758022736.815,5,0.52,2.6,0,0,0
311,93.337,1.5556166667,1758022737.139,5,0.52,2.6,0,0,0
312,93.635,1.5605833333,1758022737.417,5,0.52,2.6,0,0,0
313,93.936,1.5656,1758022737.715,5,0.52,2.6,0,0,0
314,94.237,1.5706166667,1758022738.017,5,0.52,2.6,0,0,0
315,94.537,1.5756166667,1758022738.315,5,0.52,2.6,0,0,0
316,94.836,1.5806,1758022738.615,5,0.52,2.6,0,0,0
317,95.137,1.5856166667,1758022738.914,5,0.52,2.6,0,0,0
318,95.437,1.5906166667,1758022739.221,5,0.52,2.6,0,0,0
319,95.737,1.5956166667,1758022739.515,5,0.52,2.6,0,0,0
320,96.037,1.6006166667,1758022739.815,5,0.52,2.6,0,0,0
321,96.339,1.60565,1758022740.117,5,0.52,2.6,0,0,0
322,96.635,1.6105833333,1758022740.415,5,0.52,2.6,0,0,0
323,96.937,1.6156166667,1758022740.722,5,0.61,3.05,0,0,0
324,97.238,1.6206333333,1758022741.02,5,0.52,2.6,0,0,0
325,97.535,1.6255833333,1758022741.324,5,0.52,2.6,0,0,0
326,97.836,1.6306,1758022741.616,5,0.52,2.6,0,0,0
327,98.139,1.63565,1758022741.917,5,0.52,2.6,0,0,0
328,98.436,1.6406,1758022742.213,5,0.52,2.6,0,0,0
329,98.734,1.6455666667,1758022742.511,5,0.52,2.6,0,0,0
330,99.036,1.6506,1758022742.813,5,0.52,2.6,0,0,0
331,99.336,1.6556,1758022743.115,5,0.52,2.6,0,0,0
332,99.639,1.66065,1758022743.417,5,0.6,3,0,0,0
333,99.935,1.6655833333,1758022743.712,5,0.6,3,0,0,0
334,100.238,1.6706333333,1758022744.019,5,0.52,2.6,0,0,0
335,100.538,1.6756333333,1758022744.317,5,0.52,2.6,0,0,0
336,100.835,1.6805833333,1758022744.614,5,0.52,2.6,0,0,0
337,101.134,1.6855666667,1758022744.916,5,0.52,2.6,0,0,0
338,101.435,1.6905833333,1758022745.21,5,0.52,2.6,0,0,0
339,101.736,1.6956,1758022745.515,5,0.52,2.6,0,0,0
340,102.037,1.7006166667,1758022745.828,5,0.52,2.6,0,0,0
341,102.335,1.7055833333,1758022746.115,5,0.52,2.6,0,0,0
342,102.635,1.7105833333,1758022746.417,5,0.53,2.65,0,0,0
343,102.938,1.7156333333,1758022746.716,5,0.52,2.6,0,0,0
344,103.235,1.7205833333,1758022747.011,5,0.52,2.6,0,0,0
345,103.537,1.7256166667,1758022747.313,5,0.52,2.6,0,0,0
346,103.835,1.7305833333,1758022747.612,5,0.52,2.6,0,0,0
347,104.136,1.7356,1758022747.912,5,0.52,2.6,0,0,0
348,104.438,1.7406333333,1758022748.215,5,0.52,2.6,0,0,0
349,104.735,1.7455833333,1758022748.512,5,0.52,2.6,0,0,0
350,105.037,1.7506166667,1758022748.811,5,0.52,2.6,0,0,0
351,105.339,1.75565,1758022749.119,5,0.52,2.6,0,0,0
352,105.638,1.7606333333,1758022749.417,5,0.52,2.6,0,0,0
353,105.935,1.7655833333,1758022749.716,5,0.52,2.6,0,0,0
354,106.239,1.77065,1758022750.015,5,0.52,2.6,0,0,0
355,106.539,1.77565,1758022750.31,5,0.52,2.6,0,0,0
356,106.834,1.7805666667,1758022750.61,5,0.52,2.6,0,0,0
357,107.137,1.7856166667,1758022750.915,5,0.52,2.6,0,0,0
358,107.438,1.7906333333,1758022751.219,5,0.52,2.6,0,0,0
359,107.739,1.79565,1758022751.519,5,0.52,2.6,0,0,0
360,108.038,1.8006333333,1758022751.819,5,0.52,2.6,0,0,0
361,108.334,1.8055666667,1758022752.111,5,0.59,2.95,0,0,0
362,108.639,1.81065,1758022752.426,5,0.52,2.6,0,0,0
363,108.934,1.8155666667,1758022752.71,5,0.52,2.6,0,0,0
364,109.239,1.82065,1758022753.016,5,0.52,2.6,0,0,0
365,109.534,1.8255666667,1758022753.313,5,0.52,2.6,0,0,0
366,109.839,1.83065,1758022753.616,5,0.52,2.6,0,0,0
367,110.136,1.8356,1758022753.914,5,0.52,2.6,0,0,0
368,110.435,1.8405833333,1758022754.215,5,0.52,2.6,0,0,0
369,110.737,1.8456166667,1758022754.515,5,0.52,2.6,0,0,0
370,111.039,1.85065,1758022754.819,5,0.52,2.6,0,0,0
371,111.336,1.8556,1758022755.12,5,0.52,2.6,0,0,0
372,111.636,1.8606,1758022755.413,5,0.52,2.6,0,0,0
373,111.936,1.8656,1758022755.715,5,0.52,2.6,0,0,0
374,112.239,1.87065,1758022756.017,5,0.52,2.6,0,0,0
375,112.538,1.8756333333,1758022756.316,5,0.52,2.6,0,0,0
376,112.836,1.8806,1758022756.614,5,0.52,2.6,0,0,0
377,113.136,1.8856,1758022756.908,5,0.52,2.6,0,0,0
378,113.437,1.8906166667,1758022757.214,5,0.52,2.6,0,0,0
379,113.739,1.89565,1758022757.515,5,0.52,2.6,0,0,0
380,114.036,1.9006,1758022757.815,5,0.52,2.6,0,0,0
381,114.336,1.9056,1758022758.11,5,0.52,2.6,0,0,0
382,114.634,1.9105666667,1758022758.414,5,0.52,2.6,0,0,0
383,114.939,1.91565,1758022758.715,5,0.52,2.6,0,0,0
