Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J)
2025-09-16T13:27:48.333,0.748913,0.616170,0.461457,0.100000,14.913131
2025-09-16T13:27:48.433,0.749181,0.625100,0.468313,0.100001,14.959963
2025-09-16T13:27:48.533,0.748644,0.616170,0.461292,0.099999,15.006092
2025-09-16T13:27:48.634,0.749181,0.616170,0.461623,0.100000,15.052254
2025-09-16T13:27:48.733,0.749181,0.616170,0.461623,0.099999,15.098416
2025-09-16T13:27:48.833,0.749181,0.616170,0.461623,0.100002,15.144579
2025-09-16T13:27:48.933,0.756434,0.616170,0.466092,0.099998,15.191187
2025-09-16T13:27:49.033,0.748375,0.616170,0.461126,0.100001,15.237300
2025-09-16T13:27:49.133,0.748913,0.616170,0.461457,0.100000,15.283446
2025-09-16T13:27:49.233,0.749181,0.625100,0.468313,0.100001,15.330278
2025-09-16T13:27:49.333,0.748913,0.616170,0.461457,0.100000,15.376424
2025-09-16T13:27:49.433,0.749181,0.616170,0.461623,0.100000,15.422586
2025-09-16T13:27:49.533,0.749181,0.625100,0.468313,0.100000,15.469417
2025-09-16T13:27:49.633,0.749450,0.625100,0.468481,0.100000,15.516265
2025-09-16T13:27:49.734,0.749987,0.616170,0.462119,0.099999,15.562476
2025-09-16T13:27:49.833,0.748913,0.616170,0.461457,0.100003,15.608623
2025-09-16T13:27:49.933,0.748375,0.616170,0.461126,0.100000,15.654736
2025-09-16T13:27:50.033,0.749987,0.616170,0.462119,0.100000,15.700948
2025-09-16T13:27:50.133,0.749987,0.616170,0.462119,0.099998,15.747159
2025-09-16T13:27:50.233,0.749450,0.616170,0.461788,0.100001,15.793339
2025-09-16T13:27:50.333,0.749181,0.625100,0.468313,0.099999,15.840169
2025-09-16T13:27:50.433,0.748913,0.616170,0.461457,0.100001,15.886316
2025-09-16T13:27:50.533,0.748913,0.616170,0.461457,0.099999,15.932461
2025-09-16T13:27:50.633,0.749987,0.616170,0.462119,0.100001,15.978673
2025-09-16T13:27:50.733,0.748644,0.616170,0.461292,0.099998,16.024801
