 Timestamp ;Voltage (V);Current (A);Power (W);dt (s);Energy So Far (J);cpuload
 249,172 ;0,748644;0,63403;0,474663;0,100002;139,427615;-1
 249,272 ;0,748913;0,63403;0,474833;0,099999;139,475098;-1
 249,372 ;0,749718;0,63403;0,475344;0,1;139,522632;-1
 249,472 ;0,752136;0,6251;0,47016;0,1;139,569648;-1
 249,573 ;0,749987;0,63403;0,475514;0,1;139,6172;-1
 249,673 ;0,874089;0,83049;0,725922;0,100002;139,689793;-1
 249,772 ;0,749987;0,63403;0,475514;0,099997;139,737344;-1
 249,872 ;0,749181;0,63403;0,475003;0,1;139,784844;-1
 249,972 ;0,747569;0,63403;0,473981;0,1;139,832242;-1
 250,072 ;0,748913;0,66975;0,501584;0,1;139,882401;-1
 250,172 ;0,747569;0,6251;0,467306;0,099998;139,92913;-1
 250,272 ;0,749987;0,63403;0,475514;0,100003;139,976684;-1
 250,372 ;0,874627;0,82156;0,718558;0,100001;140,04854;-1
 250,472 ;0,747569;0,63403;0,473981;0,099999;140,095937;-1
 250,573 ;0,752136;0,63403;0,476877;0,100001;140,143626;-1
 250,672 ;0,748913;0,63403;0,474833;0,099997;140,191107;-1
 250,772 ;0,748913;0,63403;0,474833;0,100002;140,238591;-1
 250,872 ;0,749181;0,63403;0,475003;0,099999;140,286091;-1
 250,972 ;0,749987;1,08946;0,817081;0,1;140,367799;-1
 251,073 ;0,874089;0,83049;0,725922;0,100002;140,440393;-1
 251,172 ;0,74945;0,63403;0,475174;0,099999;140,48791;-1
 251,272 ;0,748375;0,63403;0,474492;0,1;140,535359;-1
 251,372 ;0,748913;0,6251;0,468145;0,099999;140,582173;-1
 251,472 ;0,74945;0,6251;0,468481;0,099999;140,629021;-1
 251,572 ;0,748913;0,6251;0,468145;0,1;140,675836;-1
 251,673 ;0,874089;0,82156;0,718117;0,1;140,747648;-1
 251,776 ;0,747569;0,63403;0,473981;0,1;140,795045;-1
 251,872 ;0,748913;0,63403;0,474833;0,100001;140,842529;-1
 251,972 ;0,748375;0,63403;0,474492;0,099999;140,889978;-1
 252,072 ;0,748644;0,63403;0,474663;0,1;140,937445;-1
 252,172 ;0,74945;0,63403;0,475174;0,100005;140,984964;-1
 252,272 ;0,748644;0,6251;0,467977;0,099997;141,03176;-1
 252,373 ;0,873821;0,82156;0,717896;0,1;141,10355;-1
 252,472 ;0,748913;0,63403;0,474833;0,099998;141,151032;-1
 252,572 ;0,748913;0,6251;0,468145;0,100001;141,197847;-1
 252,673 ;0,748375;0,63403;0,474492;0,099999;141,245296;-1
 252,772 ;0,749181;0,63403;0,475003;0,1;141,292797;-1
 252,872 ;0,747569;0,63403;0,473981;0,100001;141,340195;-1
 252,972 ;0,748913;0,63403;0,474833;0,099999;141,387678;-1
 253,073 ;0,873552;0,82156;0,717676;0,100002;141,459447;-1
 253,172 ;0,748913;0,6251;0,468145;0,100001;141,506262;-1
 253,272 ;0,74945;0,6251;0,468481;0,099998;141,553109;-1
 253,372 ;0,749181;0,63403;0,475003;0,1;141,60061;-1
 253,472 ;0,748644;0,63403;0,474663;0,099999;141,648076;-1
 253,572 ;0,752136;0,63403;0,476877;0,1;141,695763;-1
 253,672 ;0,748375;0,6251;0,467809;0,1;141,742544;-1
 253,773 ;0,873552;0,82156;0,717676;0,100002;141,814313;-1
 253,872 ;0,748644;0,6251;0,467977;0,099999;141,86111;-1
 253,972 ;0,74945;0,6251;0,468481;0,1;141,907958;-1
 254,072 ;0,748644;0,6251;0,467977;0,100002;141,954757;-1
 254,172 ;0,748644;0,6251;0,467977;0,099996;142,001553;-1
 254,272 ;0,748913;0,63403;0,474833;0,1;142,049036;-1
 254,372 ;0,748913;0,6251;0,468145;0,100001;142,095851;-1
 254,473 ;0,873284;0,82156;0,717455;0,100003;142,167599;-1
 254,572 ;0,752136;0,6251;0,47016;0,099998;142,214614;-1
 254,672 ;0,748375;0,6251;0,467809;0,099999;142,261394;-1
 254,773 ;0,749987;0,6251;0,468817;0,1;142,308276;-1
 254,873 ;0,873821;0,83049;0,725699;0,100017;142,380858;-1
 254,973 ;0,764224;1,63419;1,248887;0,100001;142,505748;-1
 255,073 ;0,764224;0,66975;0,511839;0,099989;142,556926;-1
 255,172 ;0,874089;0,94658;0,827395;0,099995;142,639662;-1
 255,272 ;0,874089;0,91979;0,803979;0,099999;142,720059;-1
 255,372 ;0,874358;2,20571;1,92858;0,099998;142,912914;
 255,472 ;0,874089;0,94658;0,827395;0,100001;142,995654;20
 255,572 ;0,874089;0,93765;0,81959;0,099999;143,077612;20
 255,672 ;0,874089;1,44666;1,26451;0,100004;143,204068;20
 255,772 ;0,874089;0,93765;0,81959;0,099996;143,286024;20
 255,872 ;0,873552;0,93765;0,819086;0,100004;143,367936;20
 255,972 ;0,873821;0,93765;0,819338;0,099998;143,449868;20
 256,072 ;0,874089;1,65205;1,444039;0,099998;143,594269;20
 256,172 ;0,873552;0,93765;0,819086;0,100001;143,676179;20
 256,272 ;0,874089;0,92872;0,811784;0,1;143,757357;20
 256,372 ;0,873284;2,02711;1,770242;0,099999;143,934379;20
 256,472 ;0,873552;0,95551;0,834688;0,100002;144,01785;20
 256,572 ;0,874358;0,93765;0,819842;0,099999;144,099833;20
 256,672 ;0,873821;1,41094;1,232909;0,100001;144,223125;20
 256,772 ;0,874089;0,93765;0,81959;0,099998;144,305083;20
 256,873 ;0,874089;1,4288;1,248899;0,099998;144,429971;20
 256,972 ;0,873821;0,93765;0,819338;0,100001;144,511905;20
 257,072 ;0,873284;0,92872;0,811036;0,100001;144,593009;20
 257,172 ;0,873821;0,93765;0,819338;0,100001;144,674945;20
 257,272 ;0,874089;0,93765;0,81959;0,099998;144,756902;20
 257,372 ;0,874627;2,1432;1,8745;0,1;144,944352;20
 257,472 ;0,873821;0,93765;0,819338;0,099999;145,026285;20
 257,572 ;0,874089;0,92872;0,811784;0,099999;145,107463;20
 257,672 ;0,873821;0,94658;0,827141;0,100003;145,19018;20
 257,772 ;0,873552;0,92872;0,811285;0,099997;145,271306;20
 257,873 ;0,873821;2,66114;2,32536;0,10001;145,503866;20
 257,972 ;0,873284;0,94658;0,826633;0,099992;145,586522;20
 258,072 ;0,873821;2,03604;1,779134;0,1;145,764436;20
 258,172 ;0,873552;0,93765;0,819086;0,1;145,846345;20
 258,272 ;0,874089;0,93765;0,81959;0,099998;145,928302;20
 258,372 ;0,874089;1,1609;1,01473;0,100003;146,029778;20
 258,472 ;0,874627;0,93765;0,820094;0,099998;146,111785;20
 258,572 ;0,873552;2,31287;2,020413;0,100011;146,313849;20
 258,672 ;0,873552;0,93765;0,819086;0,09999;146,39575;20
 258,772 ;0,874089;0,92872;0,811784;0,099999;146,476927;20
 258,872 ;0,874627;0,93765;0,820094;0,100002;146,558938;20
 258,973 ;0,874089;0,92872;0,811784;0,099999;146,640116;20
 259,072 ;0,874089;1,94674;1,701625;0,099999;146,810277;20
 259,172 ;0,874089;0,93765;0,81959;0,100002;146,892237;20
 259,272 ;0,874089;2,13427;1,865543;0,099999;147,078789;20
 259,372 ;0,873821;1,30378;1,13927;0,100001;147,192717;20
 259,472 ;0,873552;0,95551;0,834688;0,099999;147,276185;20
 259,572 ;0,873552;1,43773;1,255932;0,100001;147,40178;20
 259,672 ;0,873552;0,94658;0,826887;0,099998;147,484467;20
 259,772 ;0,874089;1,66098;1,451845;0,099998;147,629649;20
 259,872 ;0,873284;1,01802;0,88902;0,100001;147,718552;20
 259,973 ;0,874089;0,93765;0,81959;0,100003;147,800513;20
 260,072 ;0,874627;2,04497;1,788586;0,099999;147,979371;20
 260,172 ;0,779267;0,70547;0,549749;0,100001;148,034346;20
 260,272 ;0,749987;0,64296;0,482212;0,100001;148,082568;20
 260,373 ;0,764493;0,68761;0,525673;0,100001;148,135136;20
 260,472 ;0,873821;0,93765;0,819338;0,099996;148,217066;20
 260,572 ;0,874089;0,92872;0,811784;0,099998;148,298243;20
 260,672 ;0,873552;1,75921;1,536762;0,100002;148,451923;20
 260,772 ;0,873552;0,92872;0,811285;0,100001;148,533052;20
 260,872 ;0,873821;0,93765;0,819338;0,099998;148,614984;20
 260,972 ;0,874089;0,94658;0,827395;0,100001;148,697724;20
 261,073 ;0,873552;0,93765;0,819086;0,099999;148,779632;20
 261,172 ;0,873552;1,46452;1,279335;0,100001;148,907567;20
 261,273 ;0,874089;0,93765;0,81959;0,100003;148,989528;20
 261,372 ;0,873821;0,95551;0,834945;0,099997;149,07302;20
 261,472 ;0,874089;0,94658;0,827395;0,1;149,15576;20
 261,572 ;0,874089;0,94658;0,827395;0,099999;149,238498;20
 261,672 ;0,873552;0,94658;0,826887;0,100001;149,321188;20
 261,772 ;0,873821;0,93765;0,819338;0,1;149,403122;20
 261,872 ;0,874089;2,31287;2,021655;0,099999;149,605285;20
 261,972 ;0,873821;0,97337;0,850551;0,100002;149,690342;20
 262,073 ;0,873821;0,94658;0,827141;0,099999;149,773055;20
 262,172 ;0,873821;1,01802;0,889567;0,100001;149,862013;20
 262,272 ;0,873552;0,93765;0,819086;0,099999;149,943921;20
 262,372 ;0,874627;1,45559;1,273098;0,099998;150,071228;20
 262,472 ;0,873552;0,95551;0,834688;0,100002;150,154699;20
 262,572 ;0,874089;1,67884;1,467456;0,099999;150,301442;20
 262,672 ;0,874089;0,94658;0,827395;0,100007;150,384188;20
 262,772 ;0,873284;0,94658;0,826633;0,099994;150,466846;20
 262,872 ;0,873552;2,04497;1,786388;0,100001;150,645486;20
 262,972 ;0,873821;0,94658;0,827141;0,099998;150,728199;20
 263,072 ;0,874089;2,34859;2,052878;0,1;150,933487;20
 263,173 ;0,873552;0,93765;0,819086;0,100002;151,015397;20
 263,272 ;0,873552;0,93765;0,819086;0,099998;151,097304;20
 263,372 ;0,873552;1,50024;1,310538;0,100004;151,228363;20
 263,472 ;0,873821;0,96444;0,842748;0,099998;151,312636;20
 263,572 ;0,873552;0,94658;0,826887;0,1;151,395325;20
 263,672 ;0,874089;1,37522;1,202065;0,099999;151,51553;20
 263,772 ;0,874089;0,92872;0,811784;0,1;151,596708;20
 263,872 ;0,874089;2,0539;1,795292;0,1;151,776237;20
 263,972 ;0,873821;0,94658;0,827141;0,1;151,858951;20
 264,072 ;0,873821;0,95551;0,834945;0,100003;151,942448;20
 264,173 ;0,873552;0,94658;0,826887;0,100001;152,025137;20
 264,272 ;0,874089;0,93765;0,81959;0,099998;152,107094;20
 264,372 ;0,873821;1,66991;1,459202;0,1;152,253014;20
 264,472 ;0,873552;0,93765;0,819086;0,100001;152,334923;20
 264,572 ;0,873821;0,93765;0,819338;0,099999;152,416856;20
 264,672 ;0,874089;0,95551;0,835201;0,1;152,500376;20
 264,772 ;0,874089;0,94658;0,827395;0,100001;152,583117;20
 264,872 ;0,873821;1,67884;1,467005;0,1;152,729817;20
 264,972 ;0,874089;0,94658;0,827395;0,099999;152,812555;20
 265,072 ;0,873821;2,0539;1,794741;0,1;152,99203;20
 265,172 ;0,873821;0,95551;0,834945;0,100001;153,075525;20
 265,273 ;0,874627;0,95551;0,835715;0,099999;153,159095;20
 265,372 ;0,874089;1,37522;1,202065;0,100003;153,279306;20
 265,473 ;0,874089;0,86621;0,757145;0,100002;153,355022;20
 265,573 ;0,749718;1,12518;0,843568;0,1;153,439379;20
 265,672 ;0,873284;0,95551;0,834431;0,099997;153,522819;20
 265,772 ;0,873821;0,93765;0,819338;0,099999;153,604752;20
 265,872 ;0,874089;0,95551;0,835201;0,1;153,688272;20
 265,972 ;0,874089;1,00909;0,882035;0,1;153,776475;20
 266,073 ;0,874627;0,94658;0,827904;0,100001;153,859267;20
 266,172 ;0,874089;0,95551;0,835201;0,100012;153,942797;20
 266,273 ;0,873821;0,94658;0,827141;0,099988;154,025501;20
 266,372 ;0,873821;1,75028;1,529431;0,1;154,178445;20
 266,472 ;0,873552;1,00909;0,881493;0,1;154,266594;20
 266,572 ;0,874089;0,94658;0,827395;0,099999;154,349333;20
 266,672 ;0,873284;0,95551;0,834431;0,100004;154,432779;20
 266,772 ;0,874089;0,96444;0,843007;0,099997;154,517077;20
 266,872 ;0,874089;0,94658;0,827395;0,099999;154,599816;20
 266,972 ;0,874089;1,00909;0,882035;0,100001;154,68802;20
 267,072 ;0,874089;0,96444;0,843007;0,099999;154,77232;20
 267,172 ;0,873284;1,47345;1,28674;0,1;154,900994;20
 267,272 ;0,873821;0,94658;0,827141;0,100001;154,983709;20
 267,373 ;0,873821;0,93765;0,819338;0,099999;155,065642;20
 267,472 ;0,874089;0,96444;0,843007;0,100002;155,149944;20
 267,572 ;0,873821;0,94658;0,827141;0,099998;155,232657;20
 267,672 ;0,873552;1,44666;1,263733;0,1;155,35903;20
 267,772 ;0,874089;0,95551;0,835201;0,1;155,44255;20
 267,872 ;0,874089;0,93765;0,81959;0,1;155,524508;20
 267,972 ;0,874627;0,95551;0,835715;0,100001;155,608081;20
 268,072 ;0,873821;0,95551;0,834945;0,099999;155,691574;20
 268,172 ;0,873821;1,45559;1,271925;0,100006;155,818775;20
 268,272 ;0,873552;0,95551;0,834688;0,099995;155,90224;20
 268,373 ;0,874089;0,95551;0,835201;0,099998;155,985758;20
 268,472 ;0,874089;0,94658;0,827395;0,1;156,068498;20
 268,572 ;0,873821;0,96444;0,842748;0,1;156,152773;20
 268,672 ;0,873821;0,94658;0,827141;0,100002;156,235488;20
 268,772 ;0,873552;0,94658;0,826887;0,099998;156,318175;20
 268,872 ;0,873552;1,71456;1,497758;0,100003;156,467956;20
 268,972 ;0,874089;0,94658;0,827395;0,099997;156,550694;20
 269,072 ;0,874089;0,94658;0,827395;0,100021;156,633451;20
 269,172 ;0,873552;0,96444;0,842489;0,099981;156,717684;20
 269,272 ;0,873821;0,96444;0,842748;0,099998;156,801957;20
 269,373 ;0,873284;2,42896;2,121171;0,100001;157,014076;20
 269,472 ;0,874627;0,94658;0,827904;0,099999;157,096865;20
 269,572 ;0,873821;1,46452;1,279728;0,100001;157,224839;20
 269,672 ;0,874089;0,96444;0,843007;0,1;157,30914;20
 269,772 ;0,874358;0,94658;0,82765;0,099999;157,391904;20
 269,872 ;0,874089;0,96444;0,843007;0,1;157,476205;20
 269,972 ;0,873552;0,96444;0,842489;0,099999;157,560454;20
 270,072 ;0,873552;1,67884;1,466554;0,099999;157,707107;20
 270,172 ;0,873821;0,95551;0,834945;0,100003;157,790605;20
 270,272 ;0,873552;1,1609;1,014107;0,099999;157,892014;20
 270,373 ;0,873552;0,96444;0,842489;0,100002;157,976265;20
 270,472 ;0,874089;0,96444;0,843007;0,099997;158,060563;20
 270,572 ;0,873552;0,95551;0,834688;0,100001;158,144032;20
 270,673 ;0,779535;0,72333;0,563861;0,100002;158,200419;20
 270,772 ;0,794578;0,75012;0,596029;0,1;158,260022;20
 270,873 ;0,74945;0,64296;0,481866;0,1;158,308209;20
 270,973 ;0,874089;0,88407;0,772756;0,100005;158,385489;20
 271,072 ;0,809083;0,78584;0,63581;0,099995;158,449066;20
 271,172 ;0,749718;0,65189;0,488734;0,100001;158,49794;20
 271,272 ;0,749718;1,01802;0,763228;0,1;158,574263;20
 271,372 ;0,873552;1,16983;1,021908;0,099999;158,676452;20
 271,473 ;0,873821;0,94658;0,827141;0,099999;158,759165;20
 271,572 ;0,874358;0,95551;0,835458;0,1;158,842711;20
 271,674 ;0,874089;2,08962;1,826515;0,100001;159,025365;20
 271,772 ;0,873552;0,95551;0,834688;0,1;159,108833;20
 271,872 ;0,873821;0,95551;0,834945;0,099998;159,192326;20
 271,972 ;0,874089;0,95551;0,835201;0,100002;159,275848;20
 272,072 ;0,873552;0,96444;0,842489;0,099998;159,360095;20
 272,172 ;0,873284;1,00909;0,881222;0,100004;159,44822;20
 272,272 ;0,874089;0,96444;0,843007;0,099998;159,532519;20
 272,372 ;0,874089;0,9823;0,858618;0,100001;159,618382;20
 272,473 ;0,873552;0,96444;0,842489;0,099998;159,702629;20
 272,572 ;0,874358;0,95551;0,835458;0,1;159,786175;20
 272,672 ;0,873552;0,96444;0,842489;0,100001;159,870425;20
 272,772 ;0,873821;0,95551;0,834945;0,099999;159,953918;20
 272,872 ;0,874089;2,33073;2,037266;0,100001;160,157647;20
 272,972 ;0,873552;0,95551;0,834688;0,100008;160,241122;20
 273,072 ;0,874089;0,94658;0,827395;0,099991;160,323854;20
 273,172 ;0,874089;1,00909;0,882035;0,100003;160,41206;20
 273,272 ;0,874089;1,00909;0,882035;0,099998;160,500262;20
 273,372 ;0,873821;1,30378;1,13927;0,100002;160,614192;20
 273,472 ;0,874089;0,95551;0,835201;0,099997;160,697709;20
 273,573 ;0,874089;2,02711;1,771875;0,100001;160,874898;20
 273,672 ;0,873821;0,97337;0,850551;0,100009;160,959961;20
 273,772 ;0,874089;0,93765;0,81959;0,099992;161,041913;20
 273,872 ;0,874089;1,00909;0,882035;0,100002;161,130118;20
 273,972 ;0,874089;0,94658;0,827395;0,099996;161,212855;20
 274,072 ;0,874358;1,66991;1,460099;0,1;161,358865;20
 274,172 ;0,874358;1,00909;0,882306;0,1;161,447096;20
 274,272 ;0,874627;0,96444;0,843525;0,099999;161,531448;20
 274,372 ;0,873552;1,65205;1,443152;0,100003;161,675768;20
 274,472 ;0,873821;1,00909;0,881764;0,099997;161,763942;20
 274,572 ;0,874089;1,63419;1,428428;0,100001;161,906786;20
 274,673 ;0,873552;0,95551;0,834688;0,1;161,990255;20
 274,772 ;0,873821;0,94658;0,827141;0,1;162,072969;20
 274,872 ;0,874089;1,00016;0,874229;0,1;162,160392;20
 274,972 ;0,874089;0,96444;0,843007;0,099999;162,244692;20
 275,072 ;0,874089;2,19678;1,920182;0,100001;162,436711;20
 275,172 ;0,873284;1,01802;0,88902;0,100002;162,525616;20
 275,272 ;0,873821;0,95551;0,834945;0,099997;162,609107;20
 275,372 ;0,873821;0,95551;0,834945;0,1;162,692602;20
 275,472 ;0,873552;0,96444;0,842489;0,1;162,776851;20
 275,572 ;0,874089;1,00016;0,874229;0,100001;162,864275;20
 275,672 ;0,874627;0,95551;0,835715;0,1;162,947846;20
 275,772 ;0,873552;1,91102;1,669376;0,100005;163,114792;20
 275,872 ;0,874089;1,14304;0,999119;0,099996;163,214699;20
 275,972 ;0,874089;0,95551;0,835201;0,099998;163,298218;20
 276,072 ;0,874089;1,29485;1,131815;0,100002;163,411401;20
 276,172 ;0,873552;0,95551;0,834688;0,099999;163,494869;20
 276,272 ;0,874627;1,786;1,562083;0,1;163,651077;20
 276,373 ;0,873821;0,88407;0,772519;0,100003;163,728332;20
 276,476 ;0,749718;0,65189;0,488734;0,1;163,777205;20
 276,573 ;0,749718;1,41094;1,057808;0,100024;163,883011;20
 276,672 ;0,874089;0,94658;0,827395;0,099976;163,96573;20
 276,773 ;0,874089;0,96444;0,843007;0,099997;164,050028;20
 276,872 ;0,874089;1,65205;1,444039;0,1;164,194432;20
 276,972 ;0,873821;0,96444;0,842748;0,100001;164,278707;20
 277,072 ;0,873552;0,95551;0,834688;0,100001;164,362177;20
 277,172 ;0,873284;0,9823;0,857826;0,100003;164,447962;20
 277,272 ;0,873552;0,96444;0,842489;0,099997;164,532208;20
 277,372 ;0,874089;2,34859;2,052878;0,1;164,737495;20
 277,472 ;0,873552;0,96444;0,842489;0,100014;164,821755;20
 277,572 ;0,873284;0,96444;0,84223;0,099988;164,905968;20
 277,672 ;0,874089;2,04497;1,787487;0,100001;165,084718;20
 277,773 ;0,873821;0,95551;0,834945;0,100008;165,16822;20
 277,872 ;0,873552;0,94658;0,826887;0,099991;165,2509;20
 277,972 ;0,873821;1,00909;0,881764;0,100003;165,339079;20
 278,072 ;0,874089;0,95551;0,835201;0,099997;165,422597;20
 278,172 ;0,874089;2,66114;2,326074;0,099999;165,655202;20
 278,272 ;0,873821;0,96444;0,842748;0,1;165,739477;20
 278,372 ;0,873284;0,96444;0,84223;0,1;165,8237;20
 278,472 ;0,873552;0,96444;0,842489;0,100012;165,907959;20
 278,572 ;0,873821;0,96444;0,842748;0,09999;165,992225;20
 278,672 ;0,873821;2,12534;1,857167;0,099998;166,177939;20
 278,772 ;0,873552;0,95551;0,834688;0,100001;166,261408;20
 278,873 ;0,874089;0,95551;0,835201;0,099999;166,344927;20
 278,972 ;0,873284;0,95551;0,834431;0,1;166,42837;20
 279,072 ;0,874089;1,45559;1,272316;0,099999;166,5556;20
 279,172 ;0,874089;0,97337;0,850812;0,100012;166,640691;20
 279,272 ;0,873821;0,95551;0,834945;0,099991;166,724178;20
 279,372 ;0,874089;1,6967;1,483067;0,1;166,872486;20
 279,472 ;0,874089;0,96444;0,843007;0,099999;166,956785;20
 279,572 ;0,874358;0,95551;0,835458;0,099999;167,04033;20
 279,672 ;0,873821;0,97337;0,850551;0,100003;167,125388;20
 279,772 ;0,873552;0,95551;0,834688;0,099997;167,208854;20
 279,873 ;0,873552;1,66098;1,450953;0,100008;167,353961;20
 279,972 ;0,874089;0,96444;0,843007;0,099994;167,438257;20
 280,072 ;0,873821;2,07176;1,810347;0,099997;167,619287;20
 280,172 ;0,873284;1,44666;1,263344;0,100002;167,745624;20
 280,272 ;0,874089;0,95551;0,835201;0,099999;167,829143;20
 280,372 ;0,874627;0,95551;0,835715;0,100002;167,912716;20
 280,472 ;0,873552;0,95551;0,834688;0,099998;167,996183;20
 280,572 ;0,874089;2,65221;2,318269;0,100006;168,228023;20
 280,672 ;0,874627;1,40201;1,226236;0,099998;168,350644;20
 280,772 ;0,874089;0,96444;0,843007;0,099998;168,434943;20
 280,872 ;0,874358;0,96444;0,843266;0,1;168,519269;20
 280,973 ;0,873821;0,95551;0,834945;0,099999;168,602763;20
 281,072 ;0,873552;1,46452;1,279335;0,099999;168,730695;20
 281,172 ;0,873821;0,96444;0,842748;0,100011;168,814979;20
 281,274 ;0,873552;0,94658;0,826887;0,099991;168,89766;20
 281,372 ;0,874089;2,09855;1,83432;0,099999;169,08109;20
 281,472 ;0,874089;0,96444;0,843007;0,1;169,165391;20
 281,572 ;0,873821;0,95551;0,834945;0,1;169,248885;20
 281,672 ;0,779267;0,72333;0,563667;0,100005;169,305255;20
 281,775 ;0,74945;0,65189;0,488559;0,10002;169,35412;20
 281,875 ;0,874089;1,786;1,561124;0,100016;169,510257;20
 281,973 ;0,794578;0,75905;0,603124;0,099973;169,570553;20
 282,076 ;0,749987;0,66082;0,495606;0,09999;169,620109;20
 282,172 ;0,749987;0,65189;0,488909;0,100001;169,669;20
 282,275 ;0,873821;0,96444;0,842748;0,100002;169,753276;20
 282,372 ;0,874089;0,9823;0,858618;0,099995;169,839133;20
 282,472 ;0,873552;0,93765;0,819086;0,1;169,921042;20
 282,572 ;0,873821;0,95551;0,834945;0,10001;170,004545;20
 282,672 ;0,874089;0,96444;0,843007;0,099993;170,08884;20
 282,772 ;0,873552;0,95551;0,834688;0,099998;170,172307;20
 282,872 ;0,874089;0,96444;0,843007;0,100001;170,256608;20
 282,972 ;0,873821;0,95551;0,834945;0,099998;170,340101;20
 283,073 ;0,874627;1,71456;1,4996;0,100002;170,490063;20
 283,172 ;0,874627;0,96444;0,843525;0,099999;170,574415;20
 283,272 ;0,873821;0,96444;0,842748;0,100009;170,658697;20
 283,372 ;0,873284;0,97337;0,850028;0,099994;170,743695;20
 283,472 ;0,873821;0,95551;0,834945;0,099997;170,827187;20
 283,572 ;0,873821;1,52703;1,334351;0,100001;170,960623;20
 283,672 ;0,874089;0,97337;0,850812;0,100001;171,045705;20
 283,772 ;0,874089;1,43773;1,256705;0,099998;171,171372;20
 283,872 ;0,874089;0,97337;0,850812;0,100003;171,256456;20
 283,972 ;0,873821;0,9823;0,858354;0,1;171,342291;20
 284,073 ;0,874089;0,96444;0,843007;0,1;171,426592;20
 284,172 ;0,873821;0,95551;0,834945;0,100087;171,510159;20
 284,272 ;0,873284;1,75921;1,536289;0,099912;171,663653;20
 284,372 ;0,874627;0,97337;0,851335;0,099999;171,748786;20
 284,472 ;0,874089;0,95551;0,835201;0,1;171,832306;20
 284,572 ;0,873821;0,96444;0,842748;0,100001;171,916582;20
 284,672 ;0,873552;1,00909;0,881493;0,100001;172,004733;20
 284,772 ;0,874358;0,96444;0,843266;0,099997;172,089057;20
 284,872 ;0,873284;1,15197;1,005997;0,100002;172,189658;20
 284,972 ;0,873552;0,95551;0,834688;0,099998;172,273125;20
 285,072 ;0,873552;2,19678;1,919002;0,100001;172,465027;20
