"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
295,88.526,1.4754333333,1758017532.82,5,0.51,2.55,0,0,0
296,88.825,1.4804166667,1758017533.12,5,0.51,2.55,0,0,0
297,89.128,1.4854666667,1758017533.424,5,0.51,2.55,0,0,0
298,89.425,1.4904166667,1758017533.714,5,0.51,2.55,0,0,0
299,89.728,1.4954666667,1758017534.017,5,0.52,2.6,0,0,0
300,90.025,1.5004166667,1758017534.316,5,0.51,2.55,0,0,0
301,90.327,1.50545,1758017534.617,5,0.51,2.55,0,0,0
302,90.625,1.5104166667,1758017534.92,5,0.52,2.6,0,0,0
303,90.925,1.5154166667,1758017535.216,5,0.52,2.6,0,0,0
304,91.228,1.5204666667,1758017535.517,5,0.51,2.55,0,0,0
305,91.525,1.5254166667,1758017535.833,5,0.51,2.55,0,0,0
306,91.824,1.5304,1758017536.115,5,0.51,2.55,0,0,0
307,92.127,1.53545,1758017536.417,5,0.52,2.6,0,0,0
308,92.424,1.5404,1758017536.715,5,0.51,2.55,0,0,0
309,92.727,1.54545,1758017537.017,5,0.51,2.55,0,0,0
310,93.027,1.55045,1758017537.317,5,0.52,2.6,0,0,0
311,93.327,1.55545,1758017537.62,5,0.51,2.55,0,0,0
312,93.628,1.5604666667,1758017537.92,5,0.51,2.55,0,0,0
313,93.926,1.5654333333,1758017538.217,5,0.51,2.55,0,0,0
314,94.228,1.5704666667,1758017538.523,5,0.51,2.55,0,0,0
315,94.527,1.57545,1758017538.818,5,0.53,2.65,0,0,0
316,94.828,1.5804666667,1758017539.119,5,0.52,2.6,0,0,0
317,95.125,1.5854166667,1758017539.415,5,0.53,2.65,0,0,0
318,95.428,1.5904666667,1758017539.72,5,0.51,2.55,0,0,0
319,95.728,1.5954666667,1758017540.022,5,0.62,3.1,0,0,0
320,96.027,1.60045,1758017540.336,5,0.51,2.55,0,0,0
321,96.327,1.60545,1758017540.621,5,0.51,2.55,0,0,0
322,96.627,1.61045,1758017540.917,5,0.54,2.7,0,0,0
323,96.926,1.6154333333,1758017541.22,5,0.59,2.95,0,0,0
324,97.228,1.6204666667,1758017541.518,5,0.55,2.75,0,0,0
325,97.524,1.6254,1758017541.814,5,0.51,2.55,0,0,0
326,97.827,1.63045,1758017542.121,5,0.54,2.7,0,0,0
327,98.127,1.63545,1758017542.418,5,0.51,2.55,0,0,0
328,98.423,1.6403833333,1758017542.715,5,0.51,2.55,0,0,0
329,98.727,1.64545,1758017543.019,5,0.54,2.7,0,0,0
330,99.028,1.6504666667,1758017543.321,5,0.51,2.55,0,0,0
331,99.328,1.6554666667,1758017543.617,5,0.55,2.75,0,0,0
332,99.628,1.6604666667,1758017543.919,5,0.51,2.55,0,0,0
333,99.928,1.6654666667,1758017544.221,5,0.55,2.75,0,0,0
334,100.227,1.67045,1758017544.518,5,0.51,2.55,0,0,0
335,100.524,1.6754,1758017544.814,5,0.51,2.55,0,0,0
