,round,load,period,start_time,id,channelId,exp_duration,end_time,experiment,duration,energy,power_avg,ID
227,18,15,0.0,1765747251423,2016,CH1,80022,1765747331445,stress-ng,80.022,260.2652750000127,3.252421521581724,2195
228,26,0,0.0,1765840271244,2925,CH1,80026,1765840351270,stress-ng,80.026,205.22214999999446,2.5644434308848933,2203
229,25,80,0.0,1765837508175,2898,CH1,80029,1765837588204,stress-ng,80.029,321.92972500000224,4.022663347036727,2205
230,20,10,0.0,1765770276365,2241,CH1,80027,1765770356392,stress-ng,80.027,249.78315000002803,3.1212359578645708,2212
231,16,40,0.0,1765726068170,1809,CH1,80068,1765726148238,stress-ng,80.068,283.2985249999997,3.538224072038763,2216
232,30,90,0.0,1765898294751,3492,CH1,80023,1765898374774,stress-ng,80.023,332.1801500000054,4.15105844569693,2226
233,17,90,0.0,1765742646921,1971,CH1,80023,1765742726944,stress-ng,80.023,329.36690000000385,4.115902927908275,2233
234,26,40,0.0,1765845799710,2979,CH1,80025,1765845879735,stress-ng,80.025,283.22794999999877,3.539243361449532,2234
235,10,30,0.0,1765653308687,1098,CH1,80142,1765653388829,stress-ng,80.142,275.4482999999995,3.43700306955154,2238
236,9,50,0.0,1765643178538,999,CH1,80023,1765643258561,stress-ng,80.023,293.50552499999964,3.6677645801831926,2257
237,18,60,0.0,1765751856091,2061,CH1,80026,1765751936117,stress-ng,80.026,303.1162749999897,3.7877224277108645,2259
238,33,5,0.0,1765925002581,3753,CH1,80023,1765925082604,stress-ng,80.023,237.93362500000353,2.973315484298308,2260
239,13,0,0.0,1765684622979,1404,CH1,80026,1765684703005,stress-ng,80.026,205.03629999999788,2.5621210606552607,2262
240,11,90,0.0,1765670809207,1269,CH1,80029,1765670889236,stress-ng,80.029,330.12757500000356,4.125099338989661,2276
241,31,80,0.0,1765909346145,3600,CH1,80036,1765909426181,stress-ng,80.036,324.2908999999994,4.051812934179612,2284
242,29,70,0.0,1765884480021,3357,CH1,80022,1765884560043,stress-ng,80.022,312.92117500000603,3.9104393166879863,2285
243,24,30,0.0,1765820931872,2736,CH1,80069,1765821011941,stress-ng,80.069,276.1199999999966,3.4485256466297387,2291
244,20,0,0.0,1765768434842,2223,CH1,80026,1765768514868,stress-ng,80.026,205.53124999999858,2.5683059255741707,2305
245,22,15,0.0,1765795143505,2484,CH1,80023,1765795223528,stress-ng,80.023,263.7209000000031,3.295563775414607,2308
246,24,40,0.0,1765821852964,2745,CH1,80085,1765821933049,stress-ng,80.085,285.0866499999946,3.5598008366110334,2311
247,11,70,0.0,1765668967582,1251,CH1,80022,1765669047604,stress-ng,80.022,311.8163249999988,3.896632488565629,2318
248,5,5,0.0,1765589759493,477,CH1,80022,1765589839515,stress-ng,80.022,234.7278500000196,2.9332914698460373,2320
249,35,0,0.0,1765948028440,3978,CH1,80027,1765948108467,stress-ng,80.027,205.14962499999552,2.5635051295187314,2329
250,10,15,0.0,1765651466523,1080,CH1,80022,1765651546545,stress-ng,80.022,258.2389750000259,3.2270997350731787,2331
251,9,80,0.0,1765645941155,1026,CH1,80027,1765646021182,stress-ng,80.027,321.38544999999357,4.015962737575988,2344
252,12,80,0.0,1765681860373,1377,CH1,80023,1765681940396,stress-ng,80.023,320.84320000000207,4.009387301150944,2351
253,20,50,0.0,1765774881707,2286,CH1,80046,1765774961753,stress-ng,80.046,292.1301249999897,3.6495280838516564,2364
254,6,90,0.0,1765610942285,684,CH1,80027,1765611022312,stress-ng,80.027,329.4040750000085,4.116161732915248,2375
255,16,20,0.0,1765724226192,1791,CH1,80023,1765724306215,stress-ng,80.023,262.05802500001795,3.27478381215423,2376
256,4,0,0.0,1765576865672,351,CH1,80025,1765576945697,stress-ng,80.025,208.01777499999505,2.5994098719149648,2378
257,5,30,0.0,1765593444516,513,CH1,80023,1765593524539,stress-ng,80.023,275.41574999999506,3.441707384127002,2384
258,27,15,0.0,1765855008812,3069,CH1,80025,1765855088837,stress-ng,80.025,258.6216000000224,3.2317600749768496,2394
259,28,20,0.0,1765867903021,3195,CH1,80237,1765867983258,stress-ng,80.237,264.9710500000064,3.302354898612939,2395
260,17,10,0.0,1765734357606,1890,CH1,80025,1765734437631,stress-ng,80.025,255.3345750000222,3.190685098407025,2396
261,15,80,0.0,1765717779168,1728,CH1,80022,1765717859190,stress-ng,80.022,320.0974749999984,4.000118404938622,2402
262,17,100,0.0,1765743567495,1980,CH1,80024,1765743647519,stress-ng,80.024,338.18440000000703,4.226037188843435,2410
263,15,30,0.0,1765713174259,1683,CH1,80077,1765713254336,stress-ng,80.077,275.0719750000014,3.435093410092803,2411
264,4,80,0.0,1765586075400,441,CH1,80038,1765586155438,stress-ng,80.038,323.5978499999987,4.043052674979369,2419
265,3,20,0.0,1765568577063,270,CH1,80022,1765568657085,stress-ng,80.022,266.9030000000045,3.335370273174933,2423
266,27,80,0.0,1765861455359,3132,CH1,80036,1765861535395,stress-ng,80.036,321.5242499999962,4.0172453645858885,2436
267,30,20,0.0,1765891848688,3429,CH1,80022,1765891928710,stress-ng,80.022,268.65135000000566,3.3572186398741057,2443
268,21,0,0.0,1765780406335,2340,CH1,80025,1765780486360,stress-ng,80.025,205.76599999999505,2.5712714776631684,2466
269,7,20,0.0,1765616468995,738,CH1,80022,1765616549017,stress-ng,80.022,264.1644000000175,3.301147184524474,2487
270,18,5,0.0,1765745409436,1998,CH1,80022,1765745489458,stress-ng,80.022,233.80710000000195,2.9217852590537845,2528
271,9,40,0.0,1765642257471,990,CH1,80062,1765642337533,stress-ng,80.062,284.7056749999946,3.556064987134903,2533
272,14,100,0.0,1765707648522,1629,CH1,80023,1765707728545,stress-ng,80.023,338.23510000000914,4.226723566974608,2542
273,1,50,0.0,1765547394471,63,CH1,80044,1765547474515,stress-ng,80.044,294.94342499999823,3.6847661910948757,2550
274,24,50,0.0,1765822774142,2754,CH1,80066,1765822854208,stress-ng,80.066,291.8876999999987,3.645588639372501,2568
275,20,40,0.0,1765773961096,2277,CH1,80022,1765774041118,stress-ng,80.022,283.381874999996,3.541299580115418,2570
276,12,30,0.0,1765677255994,1332,CH1,80022,1765677336016,stress-ng,80.022,274.0655750000045,3.4248778460923806,2581
277,32,15,0.0,1765914872309,3654,CH1,80022,1765914952331,stress-ng,80.022,257.55532500000663,3.218556459473728,2586
278,21,50,0.0,1765786854242,2403,CH1,80039,1765786934281,stress-ng,80.039,291.82937499998667,3.646089718761937,2590
279,8,40,0.0,1765630283144,873,CH1,80022,1765630363166,stress-ng,80.022,284.62719999999774,3.5568618629876503,2592
280,30,5,0.0,1765889085178,3402,CH1,80023,1765889165201,stress-ng,80.023,242.58720000002816,3.031468452820166,2598
281,10,60,0.0,1765656071441,1125,CH1,80032,1765656151473,stress-ng,80.032,305.6292999999957,3.8188387145141403,2613
282,7,50,0.0,1765619232090,765,CH1,80022,1765619312112,stress-ng,80.022,291.95302499999605,3.6484094998874816,2640
283,28,5,0.0,1765865139563,3168,CH1,80023,1765865219586,stress-ng,80.023,238.36595000001722,2.9787179935770616,2643
284,35,5,0.0,1765948949459,3987,CH1,80023,1765949029482,stress-ng,80.023,238.23457500000325,2.9770762780700952,2646
285,19,70,0.0,1765764750712,2187,CH1,80023,1765764830735,stress-ng,80.023,311.467575000001,3.8922256726191344,2659
286,6,40,0.0,1765606338568,639,CH1,80022,1765606418590,stress-ng,80.022,284.9092749999915,3.5603868311213356,2671
287,8,50,0.0,1765631204240,882,CH1,80022,1765631284262,stress-ng,80.022,291.6839249999913,3.645046674664359,2672
288,22,60,0.0,1765799748802,2529,CH1,80023,1765799828825,stress-ng,80.023,306.28729999999604,3.8274908463816155,2675
289,11,5,0.0,1765661597441,1179,CH1,80918,1765661678359,stress-ng,80.918,242.45792500000707,2.996341048963235,2688
290,10,100,0.0,1765659755429,1161,CH1,80023,1765659835452,stress-ng,80.023,338.4445750000033,4.229341251890123,2694
291,35,70,0.0,1765956318478,4059,CH1,80024,1765956398502,stress-ng,80.024,314.1277000000041,3.9254186244127274,2705
292,9,5,0.0,1765637651356,945,CH1,81025,1765637732381,stress-ng,81.025,244.8419500000312,3.02180746683161,2706
293,22,100,0.0,1765803432858,2565,CH1,80026,1765803512884,stress-ng,80.026,340.66542500002475,4.2569343088499325,2709
294,26,5,0.0,1765841192261,2934,CH1,80026,1765841272287,stress-ng,80.026,238.90147500000623,2.9852982155800145,2721
295,16,80,0.0,1765729751979,1845,CH1,80032,1765729832011,stress-ng,80.032,321.15134999999657,4.012786760295838,2724
296,15,90,0.0,1765718700228,1737,CH1,80024,1765718780252,stress-ng,80.024,330.3116749999932,4.127657640207853,2732
297,19,50,0.0,1765762908667,2169,CH1,80061,1765762988728,stress-ng,80.061,294.3823499999951,3.6769756810431433,2769
298,28,60,0.0,1765871586983,3231,CH1,80022,1765871667005,stress-ng,80.022,304.93917499999645,3.8106917472694564,2776
299,30,60,0.0,1765895532149,3465,CH1,80046,1765895612195,stress-ng,80.046,306.4484249999979,3.8284039802113523,2777
300,9,100,0.0,1765647782723,1044,CH1,80022,1765647862745,stress-ng,80.022,338.4508750000051,4.229472832471134,2782
301,13,50,0.0,1765691070190,1467,CH1,80071,1765691150261,stress-ng,80.071,291.5946499999874,3.641701115260049,2797
302,18,90,0.0,1765754619185,2088,CH1,80030,1765754699215,stress-ng,80.03,329.20082500000274,4.113467762089251,2802
303,18,20,0.0,1765748172617,2025,CH1,80022,1765748252639,stress-ng,80.022,264.694000000017,3.3077653645249683,2803
304,34,30,0.0,1765940660889,3906,CH1,80022,1765940740911,stress-ng,80.022,272.0887499999981,3.4001743270600344,2810
305,27,0,0.0,1765852245471,3042,CH1,80026,1765852325497,stress-ng,80.026,205.47539999999648,2.5676080273910538,2814
306,14,40,0.0,1765702122465,1575,CH1,80022,1765702202487,stress-ng,80.022,283.7435749999918,3.5458195871134413,2821
307,25,15,0.0,1765831062050,2835,CH1,80022,1765831142072,stress-ng,80.022,256.8213500000215,3.2093842943193307,2827
308,7,10,0.0,1765614626326,720,CH1,80468,1765614706794,stress-ng,80.468,252.51960000002302,3.138136899140317,2837
309,34,90,0.0,1765946186900,3960,CH1,80024,1765946266924,stress-ng,80.024,329.44959999999145,4.116884934519537,2846
310,6,10,0.0,1765602654900,603,CH1,80022,1765602734922,stress-ng,80.022,255.78420000000543,3.1964234835420937,2850
311,30,50,0.0,1765894611546,3456,CH1,80075,1765894691621,stress-ng,80.075,297.44820000000453,3.7146200437090795,2864
312,7,80,0.0,1765621994367,792,CH1,80026,1765622074393,stress-ng,80.026,321.35362499999945,4.015615237547791,2869
313,12,10,0.0,1765674492770,1305,CH1,80405,1765674573175,stress-ng,80.405,251.70860000001414,3.1305092966857053,2876
314,17,70,0.0,1765740805435,1953,CH1,80035,1765740885470,stress-ng,80.035,312.93387499999835,3.909962828762396,2877
315,21,5,0.0,1765781327351,2349,CH1,80026,1765781407377,stress-ng,80.026,241.94850000003132,3.0233736535629836,2881
316,18,40,0.0,1765750014316,2043,CH1,80022,1765750094338,stress-ng,80.022,283.38032499999315,3.541280210442043,2897
317,13,10,0.0,1765686464952,1422,CH1,80022,1765686544974,stress-ng,80.022,253.27782500002303,3.1651024093377202,2901
318,7,60,0.0,1765620152806,774,CH1,80036,1765620232842,stress-ng,80.036,304.0318749999968,3.798689027437613,2917
319,29,5,0.0,1765877112040,3285,CH1,80022,1765877192062,stress-ng,80.022,234.68255000001264,2.9327253755218896,2925
320,13,40,0.0,1765690149251,1458,CH1,80094,1765690229345,stress-ng,80.094,283.04102499999766,3.5338605263814724,2934
321,17,0,0.0,1765732515084,1872,CH1,80025,1765732595109,stress-ng,80.025,204.98735,2.5615413933145894,2941
322,24,60,0.0,1765823695365,2763,CH1,80042,1765823775407,stress-ng,80.042,304.33187499999264,3.80215230753845,2942
323,6,100,0.0,1765611863308,693,CH1,80026,1765611943334,stress-ng,80.026,338.3791750000037,4.2283654687227115,2949
324,32,80,0.0,1765921318469,3717,CH1,80027,1765921398496,stress-ng,80.027,323.31345000000476,4.040054606570342,2978
325,15,20,0.0,1765712253138,1674,CH1,80022,1765712333160,stress-ng,80.022,264.91782500001216,3.3105624078379967,2985
326,15,50,0.0,1765715016573,1701,CH1,80022,1765715096595,stress-ng,80.022,289.84099999999586,3.622016445477442,2987
327,24,80,0.0,1765825536991,2781,CH1,80032,1765825617023,stress-ng,80.032,322.4766500000036,4.029346386445466,2991
328,25,5,0.0,1765829220056,2817,CH1,80022,1765829300078,stress-ng,80.022,244.19437500001715,3.0515905001126833,3009
329,24,5,0.0,1765817248170,2700,CH1,80027,1765817328197,stress-ng,80.027,245.4559000000314,3.067163582291369,3011
330,29,100,0.0,1765887243145,3384,CH1,80030,1765887323175,stress-ng,80.03,341.4284500000135,4.2662557790830125,3015
331,22,90,0.0,1765802511818,2556,CH1,80027,1765802591845,stress-ng,80.027,331.64207499999407,4.144127294538019,3021
332,5,70,0.0,1765597127336,549,CH1,80022,1765597207358,stress-ng,80.022,315.437625000001,3.9418862937692256,3031
333,34,100,0.0,1765947107435,3969,CH1,80022,1765947187457,stress-ng,80.022,338.06677500001007,4.224672902451952,3056
334,21,30,0.0,1765785012047,2385,CH1,80022,1765785092069,stress-ng,80.022,278.00052499999924,3.474051198420425,3059
335,12,100,0.0,1765683701983,1395,CH1,80023,1765683782006,stress-ng,80.023,337.460325000016,4.217041663022081,3076
336,5,80,0.0,1765598048590,558,CH1,80034,1765598128624,stress-ng,80.034,324.16319999999666,4.0503186145887575,3078
337,35,80,0.0,1765957239685,4068,CH1,80026,1765957319711,stress-ng,80.026,322.92639999999585,4.035268537725187,3083
338,5,10,0.0,1765590680483,486,CH1,80021,1765590760504,stress-ng,80.021,256.6271500000053,3.206997538146303,3088
339,19,5,0.0,1765757382227,2115,CH1,80022,1765757462249,stress-ng,80.022,242.18647500001143,3.0264986503712907,3089
340,32,40,0.0,1765917634978,3681,CH1,80052,1765917715030,stress-ng,80.052,283.8456749999936,3.54576618947676,3098
341,23,100,0.0,1765815406147,2682,CH1,80025,1765815486172,stress-ng,80.025,339.82832500002115,4.246527022805638,3100
342,25,40,0.0,1765833824718,2862,CH1,80078,1765833904796,stress-ng,80.078,285.22049999999064,3.561783511076583,3103
343,12,90,0.0,1765682780957,1386,CH1,80031,1765682860988,stress-ng,80.031,329.40955000000554,4.116024415539048,3127
344,28,40,0.0,1765869744746,3213,CH1,80069,1765869824815,stress-ng,80.069,284.2795249999962,3.550431815059464,3140
345,6,70,0.0,1765609101123,666,CH1,80022,1765609181145,stress-ng,80.022,312.2873750000048,3.902518994776496,3144
346,27,100,0.0,1765863297462,3150,CH1,80031,1765863377493,stress-ng,80.031,338.09552500001035,4.224557046644554,3145
347,15,70,0.0,1765716858204,1719,CH1,80024,1765716938228,stress-ng,80.024,312.715225,3.907767982105368,3176
348,34,0,0.0,1765936055689,3861,CH1,80026,1765936135715,stress-ng,80.026,205.29232499999495,2.5653203333915844,3180
349,33,10,0.0,1765925924498,3762,CH1,80023,1765926004521,stress-ng,80.023,250.64207500001703,3.132125451432926,3182
350,26,30,0.0,1765844878209,2970,CH1,80139,1765844958348,stress-ng,80.139,275.53067500000276,3.4381596351339896,3184
351,1,100,0.0,1765551999281,108,CH1,80027,1765552079308,stress-ng,80.027,342.57350000002504,4.280724005648406,3197
352,1,10,0.0,1765542789268,18,CH1,80025,1765542869293,stress-ng,80.025,254.98942500000376,3.1863720712277885,3211
353,27,5,0.0,1765853166489,3051,CH1,80023,1765853246512,stress-ng,80.023,240.44852500000687,3.004742698974131,3216
354,19,100,0.0,1765767513845,2214,CH1,80025,1765767593870,stress-ng,80.025,338.00955000000914,4.22379943767584,3225
355,33,30,0.0,1765928687280,3789,CH1,80082,1765928767362,stress-ng,80.082,274.41080000000306,3.426622711720525,3227
356,4,30,0.0,1765581470646,396,CH1,80021,1765581550667,stress-ng,80.021,278.36667499999714,3.478670286549745,3234
357,11,30,0.0,1765665284037,1215,CH1,80022,1765665364059,stress-ng,80.022,276.04077500000557,3.449561058209062,3246
358,21,70,0.0,1765788695904,2421,CH1,80027,1765788775931,stress-ng,80.027,312.74549999999886,3.9079998000674627,3247
359,19,40,0.0,1765761987508,2160,CH1,80091,1765762067599,stress-ng,80.091,283.33714999999717,3.53769025233793,3255
360,6,60,0.0,1765608180593,657,CH1,80021,1765608260614,stress-ng,80.021,304.6880749999941,3.8076014421213698,3257
361,32,20,0.0,1765915793243,3663,CH1,80023,1765915873266,stress-ng,80.023,265.08560000000614,3.3126176224336272,3273
362,5,40,0.0,1765594365509,522,CH1,80098,1765594445607,stress-ng,80.098,286.5648249999945,3.577677657369654,3308
363,11,20,0.0,1765664362859,1206,CH1,80107,1765664442966,stress-ng,80.107,264.66877500000305,3.3039406668581153,3314
364,19,60,0.0,1765763829703,2178,CH1,80044,1765763909747,stress-ng,80.044,303.8801999999907,3.7964144720402615,3316
365,35,60,0.0,1765955397886,4050,CH1,80023,1765955477909,stress-ng,80.023,304.35702499999053,3.8033693438135354,3318
366,18,100,0.0,1765755540211,2097,CH1,80021,1765755620232,stress-ng,80.021,338.4433500000058,4.2294316491921595,3330
367,34,10,0.0,1765937897707,3879,CH1,80023,1765937977730,stress-ng,80.023,255.28472500002073,3.1901418967049566,3344
368,11,60,0.0,1765668046595,1242,CH1,80022,1765668126617,stress-ng,80.022,305.58344999999235,3.8187429706829663,3347
369,34,50,0.0,1765942503232,3924,CH1,80063,1765942583295,stress-ng,80.063,293.8247999999907,3.669919938048671,3389
370,30,10,0.0,1765890006182,3411,CH1,80023,1765890086205,stress-ng,80.023,258.5822000000076,3.2313484873099934,3414
371,8,90,0.0,1765634888296,918,CH1,80025,1765634968321,stress-ng,80.025,330.1622500000027,4.125738831615154,3417
372,2,60,0.0,1765560287961,189,CH1,80040,1765560368001,stress-ng,80.04,307.6439249999988,3.843627248875547,3422
373,8,0,0.0,1765624757414,819,CH1,80026,1765624837440,stress-ng,80.026,205.22749999999803,2.564510284157624,3425
374,15,10,0.0,1765710411539,1656,CH1,80022,1765710491561,stress-ng,80.022,254.12450000002642,3.1756829371926023,3426
375,32,50,0.0,1765918555684,3690,CH1,80022,1765918635706,stress-ng,80.022,297.28594999999314,3.7150527354976526,3433
376,23,5,0.0,1765805274878,2583,CH1,80257,1765805355135,stress-ng,80.257,234.7656500000232,2.9251735051151075,3441
377,35,20,0.0,1765951713598,4014,CH1,80022,1765951793620,stress-ng,80.022,264.88632500000716,3.310168766089415,3445
378,34,70,0.0,1765944344815,3942,CH1,80035,1765944424850,stress-ng,80.035,312.3374250000011,3.9025104641719386,3446
379,5,100,0.0,1765599890609,576,CH1,80022,1765599970631,stress-ng,80.022,341.2345500000132,4.264259203719142,3452
380,1,15,0.0,1765543710305,27,CH1,80022,1765543790327,stress-ng,80.022,265.19222500000467,3.3139914648472257,3461
381,16,60,0.0,1765727909863,1827,CH1,80022,1765727989885,stress-ng,80.022,303.3079999999912,3.790307665391907,3465
382,24,10,0.0,1765818169170,2709,CH1,80026,1765818249196,stress-ng,80.026,255.48027500002,3.1924658860872714,3494
383,2,15,0.0,1765555683303,144,CH1,80022,1765555763325,stress-ng,80.022,265.22370000000535,3.314384794181667,3506
384,17,80,0.0,1765741726463,1962,CH1,80022,1765741806485,stress-ng,80.022,320.88430000000017,4.009951013471297,3513
385,29,90,0.0,1765886322075,3375,CH1,80030,1765886402105,stress-ng,80.03,332.82702500000136,4.158778270648524,3524
386,29,50,0.0,1765882638360,3339,CH1,80042,1765882718402,stress-ng,80.042,294.773499999994,3.682735313960096,3542
387,35,15,0.0,1765950792602,4005,CH1,80023,1765950872625,stress-ng,80.023,258.80102500001755,3.2340830136337995,3556
388,19,80,0.0,1765765671780,2196,CH1,80029,1765765751809,stress-ng,80.029,321.8316999999976,4.021438478551495,3560
389,31,100,0.0,1765911188210,3618,CH1,80023,1765911268233,stress-ng,80.023,340.6033750000158,4.256318495932616,3570
390,15,100,0.0,1765719621240,1746,CH1,80029,1765719701269,stress-ng,80.029,338.33700000000846,4.227679966012426,3599
391,3,50,0.0,1765571340562,297,CH1,80022,1765571420584,stress-ng,80.022,298.2058999999986,3.726548949038997,3602
